fips,county_name,elevation_m,county_label,median_income_2021,diabetes_pct,obesity_pct,oxygen_proxy_mmhg,oxygen_fraction_of_sea_level,hypoxia_burden,all_cancer_incidence_rate,all_cancer_mortality_rate,all_cancer_incidence_count,all_cancer_mortality_count,all_cancer_incidence_population,all_cancer_mortality_population
48127,Dimmit,186.989001768698,"Dimmit County, Texas",25000.0,6.9,18.2,145.87520699153845,0.9765802296271529,0.02341977037284715,,,,,,
48129,Donley,810.586965209676,"Donley County, Texas",52888.0,7.1,18.3,134.655559498246,0.9014688645685873,0.09853113543141268,,,,,,
48131,Duval,149.658215572561,"Duval County, Texas",43836.0,6.8,18.0,146.56859101817292,0.9812221776724419,0.01877782232755809,,,,,,
48133,Eastland,462.892608165167,"Eastland County, Texas",43953.0,6.9,18.9,140.8273471190018,0.9427866861243595,0.05721331387564055,,,,,,
48135,Ector,922.073387884325,"Ector County, Texas",64975.0,7.6,30.3,132.7205479926325,0.8885146825697723,0.11148531743022772,,,,,,
48137,Edwards,645.438225488308,"Edwards County, Texas",40000.0,7.0,18.3,137.56099564897514,0.9209196784646779,0.07908032153532207,,,,,,
48139,Ellis,163.892613193128,"Ellis County, Texas",85272.0,10.6,35.2,146.30390628447265,0.9794502118713526,0.020549788128647384,,,,,,
48141,El Paso,1237.18897121023,"El Paso County, Texas",50919.0,11.2,34.8,127.36442854173957,0.8526574558954212,0.1473425441045788,,,,,,
48143,Erath,381.379568331051,"Erath County, Texas",56691.0,7.2,19.5,142.30468950845238,0.9526769436923318,0.0473230563076682,,,,,,
48145,Falls,131.999446846588,"Falls County, Texas",35317.0,7.4,17.2,146.8974557800689,0.9834238048804654,0.016576195119534565,,,,,,
48147,Fannin,183.308960183965,"Fannin County, Texas",59686.0,6.9,19.9,145.94344949151528,0.977037087770988,0.022962912229012034,,,,,,
48149,Fayette,111.673187055086,"Fayette County, Texas",66624.0,7.4,19.1,147.27669096594363,0.9859626433338411,0.014037356666158907,,,,,,
48151,Fisher,608.717315040374,"Fisher County, Texas",55862.0,7.1,17.8,138.21340434276965,0.9252873119038102,0.0747126880961898,,,,,,
48153,Floyd,957.996477916323,"Floyd County, Texas",54007.0,7.1,18.0,132.10153914215178,0.8843706486533113,0.11562935134668872,,,,,,
48155,Foard,457.070560205763,"Foard County, Texas",37679.0,7.0,18.2,140.9324791900979,0.9434905062199715,0.05650949378002845,,,,,,
48157,Fort Bend,26.244956242899,"Fort Bend County, Texas",102590.0,7.8,23.1,148.8786921739145,0.9966874453053913,0.0033125546946086715,,,,,,
48159,Franklin,125.807106935888,"Franklin County, Texas",61391.0,7.1,18.4,147.01291015926589,0.9841967289878102,0.015803271012189812,,,,,,
48161,Freestone,118.545175018117,"Freestone County, Texas",55910.0,7.7,19.5,147.14839449052675,0.9851037461709378,0.014896253829062234,,,,,,
48163,Frio,177.233166694641,"Frio County, Texas",58456.0,7.0,18.1,146.05617168427204,0.9777917209067809,0.022208279093219097,,,,,,
48165,Gaines,1011.41191561122,"Gaines County, Texas",67728.0,6.9,18.7,131.18513630468803,0.8782356726563741,0.12176432734362586,,,,,,
48167,Galveston,3.05654423298972,"Galveston County, Texas",79328.0,10.6,34.3,149.3158094909929,0.9996137830888312,0.00038621691116880186,,,,,,
48169,Garza,763.87842099779,"Garza County, Texas",64871.0,7.1,17.6,135.47255011693068,0.9069383127527781,0.09306168724722186,,,,,,
48171,Gillespie,561.364746803461,"Gillespie County, Texas",64438.0,6.7,18.0,139.05815182764158,0.9309425819786012,0.06905741802139875,,,,,,
48173,Glasscock,808.662183283576,"Glasscock County, Texas",85417.0,6.9,18.0,134.68915268950602,0.9016937584838126,0.09830624151618739,,,,,,
48175,Goliad,59.2061515074112,"Goliad County, Texas",52335.0,7.4,18.0,148.25902465718838,0.9925390018635117,0.007460998136488262,,,,,,
48177,Gonzales,104.507903488503,"Gonzales County, Texas",55698.0,7.1,18.4,147.4105535142743,0.9868588032837278,0.01314119671627223,,,,,,
48179,Gray,917.95421360256,"Gray County, Texas",50635.0,8.3,20.5,132.7916670200009,0.8889907979941178,0.11100920200588216,,,,,,
48181,Grayson,216.94463040834,"Grayson County, Texas",62078.0,8.1,21.4,145.3206113092158,0.9728674179029213,0.027132582097078695,,,,,,
48183,Gregg,102.159436959194,"Gregg County, Texas",56566.0,8.1,22.0,147.4544478903289,0.98715265979801,0.012847340201989965,,,,,,
48185,Grimes,90.3822625883928,"Grimes County, Texas",59086.0,8.1,26.3,147.67472063618342,0.9886273038664821,0.011372696133517879,,,,,,
48187,Guadalupe,171.557320483319,"Guadalupe County, Texas",80047.0,8.8,26.3,146.16153344284703,0.9784970786745958,0.021502921325404212,,,,,,
48189,Hale,1037.98876776997,"Hale County, Texas",48649.0,6.9,18.6,130.73096819304692,0.8751951861480566,0.12480481385194342,,,,,,
48191,Hall,632.757515173692,"Hall County, Texas",41467.0,7.1,17.7,137.78602610679968,0.9224261736444115,0.07757382635558852,,,,,,
48193,Hamilton,369.215469422128,"Hamilton County, Texas",44030.0,6.9,17.9,142.52615382281826,0.9541595648685965,0.045840435131403456,,,,,,
48195,Hansford,957.365131448816,"Hansford County, Texas",47500.0,7.0,19.6,132.11239937019414,0.8844433538388884,0.11555664616111161,,,,,,
48197,Hardeman,463.022233637516,"Hardeman County, Texas",56400.0,7.6,21.5,140.82500707291555,0.9427710203865597,0.05722897961344031,,,,,,
48199,Hardin,21.2419489148741,"Hardin County, Texas",65347.0,6.8,25.8,148.97291992074105,0.9973182650075939,0.002681734992406093,,,,,,
48201,Harris,25.0664936028508,"Harris County, Texas",65788.0,10.4,30.8,148.90088352321914,0.9968360081314303,0.003163991868569749,,,,,,
48203,Harrison,92.4179932025853,"Harrison County, Texas",57996.0,9.2,23.4,147.6366277868248,0.9883722864146408,0.01162771358535919,,,,,,
48205,Hartley,1200.59934142699,"Hartley County, Texas",61196.0,6.9,17.5,127.97785761686923,0.8567641352921801,0.1432358647078199,,,,,,
48207,Haskell,466.48625517874,"Haskell County, Texas",48432.0,7.0,21.5,140.76248419845084,0.9423524530072157,0.05764754699278429,,,,,,
48209,Hays,297.197731871524,"Hays County, Texas",71061.0,8.0,31.4,143.8426905981926,0.962973288687218,0.03702671131278201,,,,,,
48211,Hemphill,769.936941366929,"Hemphill County, Texas",54867.0,7.0,18.4,135.36636844307677,0.906227465957267,0.093772534042733,,,,,,
48213,Henderson,124.979538192292,"Henderson County, Texas",51963.0,9.7,30.3,147.02834515311042,0.9843000605281306,0.01569993947186943,,,,,,
48215,Hidalgo,38.0948957052903,"Hidalgo County, Texas",44666.0,11.9,41.4,148.65568837427213,0.9951945178480539,0.004805482151946094,,,,,,
48217,Hill,189.616595598493,"Hill County, Texas",57800.0,8.3,26.4,145.8264958413342,0.9762541266022939,0.023745873397706063,,,,,,
48219,Hockley,1064.6520966465,"Hockley County, Texas",49241.0,7.0,18.0,130.27651310376615,0.8721527784312278,0.12784722156877215,,,,,,
48221,Hood,269.010683029734,"Hood County, Texas",75851.0,7.7,23.2,144.3604716191995,0.9664396399529326,0.03356036004706742,,,,,,
48223,Hopkins,146.672755330844,"Hopkins County, Texas",57745.0,7.2,19.3,146.62415089625839,0.9815941303820062,0.018405869617993842,,,,,,
48225,Houston,94.5562865901257,"Houston County, Texas",43644.0,10.2,21.4,147.59662380256134,0.9881044746257583,0.011895525374241656,,,,,,
48227,Howard,769.829318804985,"Howard County, Texas",60260.0,7.4,20.2,135.36825408867267,0.9062400896528697,0.09375991034713027,,,,,,
48229,Hudspeth,1349.6583008838,"Hudspeth County, Texas",32404.0,6.9,18.1,125.49269525413753,0.8401268980199269,0.1598731019800731,,,,,,
48231,Hunt,166.129536004478,"Hunt County, Texas",61053.0,8.5,19.7,146.26234431218154,0.9791719699323632,0.020828030067636782,,,,,,
48233,Hutchinson,932.949167258523,"Hutchinson County, Texas",57288.0,7.0,19.0,132.53291172093117,0.8872585275514963,0.11274147244850374,,,,,,
48235,Irion,734.294466640772,"Irion County, Texas",39770.0,6.9,18.7,135.99194215185943,0.91041544915723,0.08958455084276995,,,,,,
48237,Jack,333.108315887269,"Jack County, Texas",56916.0,7.2,19.3,143.18507251580846,0.9585707803299279,0.04142921967007207,,,,,,
48239,Jackson,17.7077440841329,"Jackson County, Texas",60807.0,7.2,18.7,149.0395112128646,0.9977640689292772,0.002235931070722841,,,,,,
48241,Jasper,47.1855341924956,"Jasper County, Texas",44356.0,8.4,32.0,148.4847838344591,0.9940503755487761,0.005949624451223934,,,,,,
48243,Jeff Davis,1497.42404415935,"Jeff Davis County, Texas",38659.0,7.1,18.2,123.06503271127832,0.8238746006456362,0.17612539935436378,,,,,,
48245,Jefferson,3.45139988006101,"Jefferson County, Texas",53613.0,11.1,40.8,149.30835804502925,0.9995638984308395,0.00043610156916051857,,,,,,
48247,Jim Hogg,163.104350661435,"Jim Hogg County, Texas",37342.0,7.1,18.1,146.31855431826762,0.9795482750069745,0.0204517249930255,,,,,,
48249,Jim Wells,64.6104906362568,"Jim Wells County, Texas",47629.0,7.1,17.7,148.15761075462515,0.9918600735226709,0.008139926477329085,,,,,,
48251,Johnson,240.57911731125,"Johnson County, Texas",70767.0,10.0,34.7,144.8841743242016,0.9699456346894952,0.03005436531050476,,,,,,
48253,Jones,516.170859915311,"Jones County, Texas",55575.0,7.2,18.6,139.868025159287,0.9363643825744561,0.06363561742554391,,,,,,
48255,Karnes,108.937564696558,"Karnes County, Texas",49526.0,7.1,18.8,147.3277872447589,0.9863047139072278,0.013695286092772152,,,,,,
48257,Kaufman,131.557564500055,"Kaufman County, Texas",75187.0,8.7,27.1,146.9056922674523,0.9834789450986431,0.016521054901356913,,,,,,
48259,Kendall,473.281495111149,"Kendall County, Texas",100706.0,8.5,21.8,140.63989646887865,0.9415317737734784,0.05846822622652159,,,,,,
48261,Kenedy,7.26937627701061,"Kenedy County, Texas",42778.0,6.9,17.9,149.23632237309764,0.999081646412233,0.0009183535877670401,,,,,,
48263,Kent,643.578905962241,"Kent County, Texas",63994.0,7.0,18.3,137.59397353608236,0.9211404531475591,0.0788595468524409,,,,,,
48265,Kerr,613.873831939697,"Kerr County, Texas",62204.0,7.5,17.9,138.1216493073244,0.9246730460841924,0.07532695391580757,,,,,,
48267,Kimble,622.435082149759,"Kimble County, Texas",55677.0,6.8,18.3,137.96941215006848,0.9236538749648713,0.07634612503512872,,,,,,
48269,King,549.109920053753,"King County, Texas",42125.0,6.8,18.2,139.27740661310443,0.9324104111810413,0.06758958881895871,,,,,,
48271,Kinney,374.471505976092,"Kinney County, Texas",58925.0,6.9,18.6,142.430428374442,0.9535187186118238,0.0464812813881762,,,,,,
48273,Kleberg,14.0864771419739,"Kleberg County, Texas",49986.0,6.9,19.9,149.10776637361832,0.9982210118323023,0.001778988167697726,,,,,,
48275,Knox,443.916932081813,"Knox County, Texas",50163.0,6.7,17.1,141.17022052927135,0.9450820960205286,0.05491790397947138,,,,,,
48277,Lamar,151.366633162301,"Lamar County, Texas",51561.0,10.7,29.1,146.53680428892133,0.981009377348166,0.018990622651834044,,,,,,
48279,Lamb,1106.46106008375,"Lamb County, Texas",50041.0,7.0,18.3,129.56630853266762,0.8673982230997939,0.13260177690020614,,,,,,
48281,Lampasas,374.352385308332,"Lampasas County, Texas",66506.0,8.1,19.1,142.43259731750248,0.953533238878535,0.04646676112146497,,,,,,
48283,La Salle,129.693758138412,"La Salle County, Texas",61042.0,6.8,18.3,146.9404366329443,0.9837115456969915,0.016288454303008515,,,,,,
48285,Lavaca,77.4354637345103,"Lavaca County, Texas",57602.0,7.3,19.8,147.91715742840654,0.9902503279779958,0.009749672022004163,,,,,,
48287,Lee,126.130025867097,"Lee County, Texas",60750.0,8.1,26.4,147.00688772823204,0.9841564110530272,0.015843588946972798,,,,,,
48289,Leon,106.449649786774,"Leon County, Texas",48676.0,6.8,19.3,147.37426849629492,0.9866158885902638,0.013384111409736166,,,,,,
48291,Liberty,21.5398426728193,"Liberty County, Texas",53871.0,8.9,21.8,148.96730805588808,0.9972806956606173,0.002719304339382722,,,,,,
48293,Limestone,147.492819910464,"Limestone County, Texas",49507.0,6.9,19.9,146.60888777559418,0.9814919494686729,0.01850805053132709,,,,,,
48295,Lipscomb,788.760069225238,"Lipscomb County, Texas",66250.0,6.9,18.4,135.03687489057316,0.9040216292301027,0.09597837076989735,,,,,,
48297,Live Oak,76.9255940224598,"Live Oak County, Texas",52870.0,6.9,17.6,147.9267112331177,0.9903142871454996,0.009685712854500372,,,,,,
48299,Llano,372.704162561498,"Llano County, Texas",62839.0,7.0,17.5,142.46261064121168,0.9537341669126012,0.046265833087398844,,,,,,
48301,Loving,895.91994766595,"Loving County, Texas",,7.2,18.5,133.17258456417224,0.8915408992102721,0.10845910078972787,,,,,,
48303,Lubbock,985.253380248726,"Lubbock County, Texas",56529.0,7.0,26.9,131.63331535342516,0.8812360646171217,0.11876393538287833,,,,,,
48305,Lynn,942.574575049245,"Lynn County, Texas",49747.0,6.9,17.8,132.367014552765,0.8861479077421163,0.11385209225788373,,,,,,
48307,McCulloch,513.545344552974,"McCulloch County, Texas",46552.0,7.2,19.6,139.91518372306973,0.9366800916109513,0.06331990838904866,,,,,,
48309,McLennan,173.445627365194,"McLennan County, Texas",53723.0,8.6,27.7,146.12647406286456,0.9782623691714528,0.021737630828547183,,,,,,
48311,McMullen,98.5694898839981,"McMullen County, Texas",63056.0,7.1,18.1,147.52156552360077,0.9876019873778261,0.012398012622173882,,,,,,
48313,Madison,83.0991545061693,"Madison County, Texas",59923.0,7.7,20.2,147.8110641779528,0.989540073144246,0.010459926855754031,,,,,,
48315,Marion,78.2453835704339,"Marion County, Texas",43153.0,7.5,18.9,147.90198232638613,0.9901487363167305,0.009851263683269496,,,,,,
48317,Martin,845.349232471772,"Martin County, Texas",69194.0,6.9,17.7,134.04994148166966,0.8974144773022936,0.10258552269770638,,,,,,
48319,Mason,499.143026633968,"Mason County, Texas",73186.0,7.0,17.9,140.17408699402327,0.9384133526702737,0.061586647329726296,,,,,,
48321,Matagorda,6.48318767757693,"Matagorda County, Texas",48566.0,7.1,20.8,149.25115362805252,0.9991809361453425,0.0008190638546574647,,,,,,
48323,Maverick,241.680449162102,"Maverick County, Texas",44502.0,7.0,19.1,144.8638612765663,0.9698096463942034,0.030190353605796583,,,,,,
48325,Medina,292.865916057884,"Medina County, Texas",67180.0,8.1,20.4,143.92217205769234,0.9635053874829637,0.03649461251703634,,,,,,
48327,Menard,643.228135517313,"Menard County, Texas",40341.0,7.0,18.0,137.60019565836976,0.9211821079409782,0.07881789205902179,,,,,,
48329,Midland,844.587791012495,"Midland County, Texas",88210.0,6.7,26.1,134.06318503770805,0.8975031379819511,0.10249686201804886,,,,,,
48331,Milam,125.177432346238,"Milam County, Texas",52810.0,8.7,26.2,147.0246541151671,0.984275350402561,0.015724649597439022,,,,,,
48333,Mills,444.608656748654,"Mills County, Texas",53483.0,6.8,18.4,141.15771060085999,0.9449983467048461,0.05500165329515394,,,,,,
48335,Mitchell,665.260118971042,"Mitchell County, Texas",50144.0,7.4,17.3,137.20979502570933,0.9185685209761129,0.08143147902388714,,,,,,
48337,Montague,297.015173747928,"Montague County, Texas",59127.0,7.3,25.8,143.8460395579713,0.9629957087267651,0.0370042912732349,,,,,,
48339,Montgomery,62.0435713985725,"Montgomery County, Texas",88597.0,8.0,28.6,148.20577312674305,0.992182502682446,0.00781749731755399,,,,,,
48341,Moore,1070.23180874911,"Moore County, Texas",55543.0,7.2,17.3,130.18156207314155,0.8715171166131365,0.12848288338686353,,,,,,
48343,Morris,105.143845392653,"Morris County, Texas",46468.0,7.3,18.1,147.39866905064977,0.9867792412220533,0.013220758777946706,,,,,,
48345,Motley,708.865930746076,"Motley County, Texas",59286.0,7.4,17.6,136.43957975591425,0.9134122163473047,0.08658778365269526,,,,,,
48347,Nacogdoches,100.155045612905,"Nacogdoches County, Texas",47306.0,11.4,34.9,147.49191912271004,0.987403515755495,0.01259648424450499,,,,,,
48349,Navarro,123.497139761968,"Navarro County, Texas",50466.0,11.3,29.8,147.0559964572508,0.9844851757201075,0.01551482427989248,,,,,,
48351,Newton,50.3013684315854,"Newton County, Texas",38116.0,7.2,19.1,148.42624031598055,0.9936584484770133,0.006341551522986655,,,,,,
48353,Nolan,718.634929591049,"Nolan County, Texas",44700.0,6.9,18.6,136.26747732087284,0.9122600545852181,0.08773994541478192,,,,,,
48355,Nueces,16.2129917571025,"Nueces County, Texas",59477.0,11.2,33.7,149.0676820558622,0.9979526622405791,0.0020473377594208975,,,,,,
48357,Ochiltree,891.544201391715,"Ochiltree County, Texas",57413.0,7.1,18.2,133.24832825005856,0.8920479750025276,0.10795202499747236,,,,,,
48359,Oldham,1133.08702633059,"Oldham County, Texas",68077.0,7.1,18.3,129.11553722627335,0.864380476938629,0.13561952306137104,,,,,,
48361,Orange,3.62929138357123,"Orange County, Texas",68756.0,11.2,40.1,149.30500109042987,0.9995414248689428,0.00045857513105718173,,,,,,
48363,Palo Pinto,320.519177322649,"Palo Pinto County, Texas",59796.0,10.0,28.1,143.41535315336455,0.9601124235093358,0.03988757649066421,,,,,,
48365,Panola,86.1557876618792,"Panola County, Texas",54853.0,7.2,20.1,147.75383079599843,0.9891569169490018,0.010843083050998237,,,,,,
48367,Parker,297.043059805165,"Parker County, Texas",88535.0,8.1,27.7,143.84552799496728,0.9629922840028095,0.03700771599719055,,,,,,
48369,Parmer,1240.24283859215,"Parmer County, Texas",62885.0,7.1,19.1,127.31333025537202,0.852315371882219,0.14768462811778105,,,,,,
48371,Pecos,954.060996237396,"Pecos County, Texas",55652.0,7.2,18.9,132.16924706439488,0.8848239279981391,0.11517607200186086,,,,,,
48373,Polk,69.8454590563137,"Polk County, Texas",52826.0,9.5,26.2,148.0594253692672,0.9912027589031656,0.00879724109683444,,,,,,
48375,Potter,1036.25911664629,"Potter County, Texas",45096.0,7.7,19.8,130.76048988203925,0.875392822870634,0.12460717712936598,,,,,,
48377,Presidio,1296.15662417125,"Presidio County, Texas",26395.0,7.5,19.7,126.38048323918142,0.846070308227699,0.15392969177230098,,,,,,
48379,Rains,135.689479250868,"Rains County, Texas",55758.0,6.8,19.0,146.82868892362907,0.9829634363652274,0.017036563634772572,,,,,,
48381,Randall,1107.09445752882,"Randall County, Texas",70544.0,7.6,22.8,129.55557153354917,0.8673263428860081,0.13267365711399193,,,,,,
48383,Reagan,809.237683059142,"Reagan County, Texas",62829.0,6.8,17.5,134.67910783755903,0.901626511937787,0.09837348806221302,,,,,,
48385,Real,622.335808681576,"Real County, Texas",44083.0,6.8,18.3,137.9711767154419,0.9236656880734394,0.0763343119265606,,,,,,
48387,Red River,121.951833911585,"Red River County, Texas",40674.0,11.4,29.2,147.08482538007925,0.9846781746310008,0.015321825368999176,,,,,,
48389,Reeves,908.551550386909,"Reeves County, Texas",53548.0,7.0,18.1,132.95411502033173,0.8900783269082998,0.1099216730917002,,,,,,
48391,Refugio,13.0089305519978,"Refugio County, Texas",50745.0,7.0,17.9,149.12808100735822,0.998357010745974,0.0016429892540259505,,,,,,
48393,Roberts,862.122710541412,"Roberts County, Texas",62717.0,6.7,18.3,133.7584548984131,0.8954630830915802,0.10453691690841982,,,,,,
48395,Robertson,115.704776648319,"Robertson County, Texas",55709.0,7.7,24.0,147.20141297615956,0.9854586852037014,0.01454131479629861,,,,,,
48397,Rockwall,157.832064115084,"Rockwall County, Texas",111595.0,6.9,22.3,146.41655616623123,0.9802043609119202,0.019795639088079797,,,,,,
48399,Runnels,553.742515744445,"Runnels County, Texas",52103.0,6.9,17.8,139.1944927415504,0.9318553336638165,0.06814466633618355,,,,,,
48401,Rusk,123.044350478449,"Rusk County, Texas",60330.0,9.7,35.0,147.06444316109352,0.984541723259257,0.01545827674074296,,,,,,
48403,Sabine,76.6754723426139,"Sabine County, Texas",41308.0,7.1,18.6,147.93139811871734,0.9903456641005666,0.00965433589943343,,,,,,
48405,San Augustine,83.6047283347326,"San Augustine County, Texas",43130.0,8.1,20.3,147.80159648957311,0.9894766904935368,0.010523309506463185,,,,,,
48407,San Jacinto,66.0148312630861,"San Jacinto County, Texas",46678.0,7.3,20.3,148.13126654246582,0.9916837088251292,0.00831629117487076,,,,,,
48409,San Patricio,18.9960060511493,"San Patricio County, Texas",59532.0,7.5,27.3,149.01523523401562,0.9976015502841441,0.0023984497158558993,,,,,,
48411,San Saba,443.311075314129,"San Saba County, Texas",46927.0,6.8,18.0,141.1811782152157,0.9451554536504948,0.0548445463495052,,,,,,
48413,Schleicher,722.181532684671,"Schleicher County, Texas",61094.0,6.9,17.7,136.20503667546993,0.9118420376988449,0.08815796230115513,,,,,,
48415,Scurry,719.804331589706,"Scurry County, Texas",53376.0,7.0,18.1,136.2468867209637,0.912122208180732,0.08787779181926803,,,,,,
48417,Shackelford,471.813770985189,"Shackelford County, Texas",54896.0,6.9,19.5,140.66636771454475,0.941708988913078,0.05829101108692203,,,,,,
48419,Shelby,92.8464939692947,"Shelby County, Texas",44504.0,8.0,20.7,147.62861057651642,0.9883186141748861,0.01168138582511391,,,,,,
48421,Sherman,1076.54348724057,"Sherman County, Texas",55667.0,7.0,18.2,130.07421783681457,0.8707984868944658,0.12920151310553418,,,,,,
48423,Smith,136.191574886233,"Smith County, Texas",62518.0,9.1,24.6,146.81933383778093,0.9829008075465667,0.017099192453433276,,,,,,
48425,Somervell,256.955680624086,"Somervell County, Texas",89253.0,6.9,18.8,144.5823463545555,0.9679250087450058,0.032074991254994245,,,,,,
48427,Starr,107.003828999621,"Starr County, Texas",33334.0,8.4,25.2,147.36391390573027,0.9865465684594489,0.01345343154055112,,,,,,
48429,Stephens,390.621223771543,"Stephens County, Texas",46537.0,7.8,20.0,142.13660663172845,0.951551691377475,0.04844830862252503,,,,,,
48431,Sterling,755.931937528617,"Sterling County, Texas",55481.0,7.0,18.2,135.61191554640192,0.9078713124442405,0.09212868755575954,,,,,,
48433,Stonewall,534.618225501134,"Stonewall County, Texas",62273.0,7.0,18.1,139.53701914269453,0.9341484204630154,0.06585157953698462,,,,,,
48435,Sutton,683.808539480866,"Sutton County, Texas",61538.0,6.8,19.1,136.88177150221574,0.9163725255461626,0.08362747445383745,,,,,,
48437,Swisher,1059.25578161386,"Swisher County, Texas",39685.0,7.0,18.3,130.36839281729058,0.8727678789241923,0.12723212107580772,,,,,,
48439,Tarrant,202.396657170476,"Tarrant County, Texas",73545.0,10.9,30.6,145.58975100270388,0.9746692080020684,0.025330791997931645,,,,,,
48441,Taylor,612.202686395006,"Taylor County, Texas",57811.0,7.7,22.9,138.1513806182121,0.9248720861473576,0.07512791385264239,,,,,,
48443,Terrell,725.875299826264,"Terrell County, Texas",47012.0,6.9,17.7,136.14002806689274,0.911406829254577,0.08859317074542306,,,,,,
48445,Terry,1018.77638695502,"Terry County, Texas",47734.0,7.5,18.2,131.05916705743556,0.8773923554200538,0.12260764457994622,,,,,,
48447,Throckmorton,415.26142400197,"Throckmorton County, Texas",47500.0,6.9,18.3,141.6891969972847,0.9485564503591173,0.05144354964088271,,,,,,
48449,Titus,108.686303531422,"Titus County, Texas",53818.0,6.9,17.8,147.3324810051719,0.9863361368866119,0.013663863113388075,,,,,,
48451,Tom Green,632.163882856889,"Tom Green County, Texas",62052.0,8.0,21.2,137.79656745090193,0.9224967440206685,0.0775032559793315,,,,,,
48453,Travis,221.467703156912,"Travis County, Texas",85043.0,7.5,24.5,145.23701072615492,0.9723077431076884,0.027692256892311584,,,,,,
48455,Trinity,75.5672925252763,"Trinity County, Texas",45392.0,7.9,18.8,147.95216501614945,0.9904846907513672,0.009515309248632753,,,,,,
48457,Tyler,60.6332653642881,"Tyler County, Texas",49130.0,7.2,21.6,148.23223935517566,0.9923596842335343,0.007640315766465733,,,,,,
48459,Upshur,113.269950376341,"Upshur County, Texas",55046.0,6.7,20.2,147.24687264862837,0.9857630207950191,0.014236979204980904,,,,,,
48461,Upton,831.450634607239,"Upton County, Texas",58333.0,6.8,18.1,134.2918316831433,0.8990338421921298,0.10096615780787022,,,,,,
48463,Uvalde,359.553921041001,"Uvalde County, Texas",51602.0,6.7,19.1,142.70224166074942,0.9553384074200338,0.04466159257996616,,,,,,
48465,Val Verde,511.779664147607,"Val Verde County, Texas",51949.0,6.8,18.5,139.94690500420052,0.9368924537844121,0.0631075462155879,,,,,,
48467,Van Zandt,145.078890615073,"Van Zandt County, Texas",61121.0,7.5,30.7,146.6538195083003,0.9817927506997295,0.01820724930027051,,,,,,
48469,Victoria,27.347937930813,"Victoria County, Texas",60598.0,10.2,29.0,148.85792446424017,0.9965484132169313,0.003451586783068672,,,,,,
48471,Walker,86.5849355457527,"Walker County, Texas",44104.0,7.3,22.9,147.7457966400715,0.9891031312646363,0.010896868735363663,,,,,,
48473,Waller,62.4463196222761,"Waller County, Texas",65379.0,9.7,30.9,148.19821569076376,0.9921319084607392,0.007868091539260824,,,,,,
48475,Ward,795.370865819254,"Ward County, Texas",66216.0,7.0,17.9,134.92129850720437,0.9032478883502264,0.0967521116497736,,,,,,
48477,Washington,92.5031202112177,"Washington County, Texas",65913.0,8.1,22.9,147.6350350419415,0.9883616235803188,0.01163837641968124,,,,,,
48479,Webb,178.919692239742,"Webb County, Texas",54618.0,7.7,28.5,146.02487551249584,0.9775822046822629,0.022417795317737133,,,,,,
48481,Wharton,30.9148621040513,"Wharton County, Texas",53963.0,7.9,20.8,148.79077898677863,0.9960988992306264,0.0039011007693735555,,,,,,
48483,Wheeler,745.752327698928,"Wheeler County, Texas",52138.0,6.9,18.2,135.79060364663135,0.9090675627841891,0.0909324372158109,,,,,,
48485,Wichita,319.051334715956,"Wichita County, Texas",53272.0,13.7,35.1,143.44222119881093,0.9602922950758123,0.03970770492418774,,,,,,
48487,Wilbarger,375.485140145543,"Wilbarger County, Texas",45262.0,10.1,26.2,142.41197318709013,0.953395167999807,0.04660483200019305,,,,,,
48489,Willacy,7.13871496750383,"Willacy County, Texas",39401.0,7.1,20.0,149.23878718905766,0.9990981474379101,0.0009018525620898554,,,,,,
48491,Williamson,230.661853417649,"Williamson County, Texas",94705.0,8.5,29.5,145.06718638598213,0.9711708323430521,0.028829167656947874,,,,,,
48493,Wilson,139.236011472523,"Wilson County, Texas",84042.0,6.6,19.1,146.76261933851538,0.9825211250778443,0.017478874922155718,,,,,,
48495,Winkler,888.175866634288,"Winkler County, Texas",67904.0,6.9,18.1,133.3066558763299,0.892438456756298,0.10756154324370204,,,,,,
48497,Wise,269.949671601086,"Wise County, Texas",75482.0,9.8,25.4,144.34320018829337,0.9663240141498358,0.03367598585016418,,,,,,
48499,Wood,130.342516704787,"Wood County, Texas",58418.0,6.9,18.1,146.92834201637393,0.9836305767395439,0.016369423260456095,,,,,,
48501,Yoakum,1114.89996188596,"Yoakum County, Texas",73102.0,7.1,18.4,129.42331194976728,0.8664409141873013,0.1335590858126987,,,,,,
48503,Young,355.694981880992,"Young County, Texas",52074.0,8.3,28.3,142.7726193043994,0.9558095595562588,0.04419044044374121,,,,,,
48505,Zapata,132.370217610043,"Zapata County, Texas",34406.0,6.8,18.6,146.89054505086753,0.9833775401199928,0.016622459880007212,,,,,,
48507,Zavala,211.187567127544,"Zavala County, Texas",44573.0,6.7,17.7,145.42707269087788,0.9735801372381269,0.026419862761873136,,,,,,
49001,Beaver,1941.22977513458,"Beaver County, Utah",74569.0,7.4,25.9,115.98482390006306,0.7764752372495942,0.22352476275040578,,,,,,
49003,Box Elder,1477.40048286916,"Box Elder County, Utah",67486.0,9.3,32.3,123.3919211387492,0.8260629970300917,0.17393700296990833,,,,,,
49005,Cache,1919.10603567369,"Cache County, Utah",65670.0,6.3,24.2,116.33037833126096,0.7787885955832519,0.22121140441674814,,,,,,
